countrycode,ticket_split2
1300,1
1300,1
1300,1
1300,0
1300,1
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,1
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,1
1300,1
1300,1
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,0
1300,1
1300,0
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,0
1300,1
1300,0
1300,1
1300,0
1300,1
1300,1
1300,0
1300,0
1300,0
1300,0
1300,0
1300,1
1300,1
1300,1
1300,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,1
1724,1
1724,0
1724,0
1724,1
1724,1
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1724,0
1724,0
1724,0
1724,1
1724,1
1724,0
1724,1
1724,0
1724,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,0
1246,1
1246,1
1246,1
1246,1
1246,0
1246,1
1246,0
1246,0
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,0
1246,1
1246,1
1246,1
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,1
1246,1
1246,0
1246,0
1246,1
1246,1
1246,0
1246,0
1246,0
1246,1
1246,0
1246,1
1246,1
1246,1
1250,0
1250,1
1250,1
1250,0
1250,1
1250,1
1250,1
1250,1
1250,1
1250,1
1250,1
1250,0
1250,0
1250,0
1250,1
1250,1
1250,0
1250,0
1250,1
1250,0
1250,0
1250,0
1250,1
1250,1
1250,1
1250,1
1250,1
1250,1
1250,1
1250,1
1250,1
1250,0
1250,1
1250,1
1250,0
1250,0
1250,1
1250,0
1250,0
1250,1
1250,1
1250,1
1250,0
1250,1
1250,0
1250,0
1250,1
1250,1
1250,1
1250,1
1250,0
1250,1
1250,0
1250,1
1250,0
1250,0
1250,0
1250,1
1250,1
1250,1
1250,1
1250,0
1250,0
1250,0
1250,1
1250,0
1250,1
1250,0
1250,1
1250,1
1250,1
1250,1
1250,1
1250,0
1250,0
1250,1
1250,0
1250,0
1250,1
1250,1
1250,0
1250,0
1250,1
1250,0
1250,0
1250,0
1250,1
1250,0
1250,0
1250,1
1250,0
1250,1
1250,0
1250,0
1250,0
1250,1
1250,0
1250,1
1250,0
1250,0
1250,0
1250,0
1250,0
1250,1
1250,1
1250,0
1250,0
1250,1
1250,1
1250,0
1250,1
1250,1
1250,0
1250,1
1250,0
1250,1
1250,1
1250,0
1250,1
1250,0
1250,0
1250,1
1250,1
1250,1
1250,1
1250,0
1250,0
1250,1
1250,1
1250,1
1250,0
1250,0
1250,1
1250,1
1250,0
1250,0
